"x.in.cm","Mean.DO.mg.per.L"
4.17723952326029,7.28476954552949
4.19300269127259,7.25639013160493
4.20876585928489,7.25192985055759
4.22452902729719,7.25481204954444
4.2402921953095,7.19751412394157
4.2560553633218,7.13098940900398
4.2718185313341,7.18423160357109
4.28758169934641,7.17462422204439
4.30334486735871,7.15666654427909
4.31910803537101,7.07582582059045
4.33487120338332,7.16551213040547
4.35063437139562,7.27536199464629
4.36639753940792,7.22827817045827
4.38216070742022,7.23013539959021
4.39792387543253,7.23416508054562
4.41368704344483,7.17454152962472
4.42945021145713,7.26953559922937
4.44521337946944,7.25623806574872
4.46097654748174,7.33450408768566
4.47673971549404,7.3029124081751
4.49250288350634,7.36591960416397
4.50826605151865,7.24437654281076
4.52402921953095,7.22568708456009
4.53979238754325,7.28376179943838
4.55555555555556,7.21369134787518
4.57131872356786,7.24083452344892
4.58708189158016,7.26007477665442
4.60284505959247,7.34655195598167
4.61860822760477,7.31468262642396
4.63437139561707,7.28020028548062
4.65013456362937,7.22432371762454
4.66589773164168,7.29961680388436
4.68166089965398,7.26171530874772
4.69742406766628,7.29458429325967
4.71318723567859,7.30919767120497
4.72895040369089,7.29752755304346
4.74471357170319,7.26756995466407
4.76047673971549,7.34032993929535
4.7762399077278,7.30478010813474
4.7920030757401,7.28747269149821
4.8077662437524,7.37750640476644
4.82352941176471,7.29515585411613
4.83929257977701,7.29783719398576
4.85505574778931,7.29622806498458
4.87081891580162,7.34014575186604
4.88658208381392,7.35517340938423
4.90234525182622,7.25588054729416
4.91810841983852,7.24117373920917
4.93387158785083,7.28125277897611
4.94963475586313,7.33520604994233
4.96539792387543,7.24166380189508
4.98116109188774,7.28355354290342
4.99692425990004,7.31421695900368
5.01268742791234,7.29843266260278
5.02845059592465,7.29692754191089
5.04421376393695,7.2798733452786
5.05997693194925,7.28038195973308
5.07574009996155,7.3125605747624
5.09150326797386,7.31105041245784
5.10726643598616,7.30632887975354
5.12302960399846,7.25485399410369
5.13879277201077,7.28428328701831
5.15455594002307,7.37534078987188
5.17031910803537,7.3317538656255
5.18608227604768,7.37490177582841
5.20184544405998,7.40556797416597
5.21760861207228,7.38070880754376
5.23337178008458,7.33257714740177
5.24913494809689,7.34065360648825
5.26489811610919,7.3311918287071
5.28066128412149,7.24561913631241
5.2964244521338,7.2860015123403
5.3121876201461,7.27662121010765
5.3279507881584,7.32237471412294
5.3437139561707,7.30162494586316
5.35947712418301,7.29640828001181
5.37524029219531,7.30434465024299
5.39100346020761,7.36270901920416
5.40676662821992,7.34097716136128
5.42252979623222,7.3519166398863
5.43829296424452,7.32365189573253
5.45405613225683,7.42470873034046
5.46981930026913,7.39107404073303
5.48558246828143,7.30230040858195
5.50134563629373,7.35619425920967
5.51710880430604,7.35136887696955
5.53287197231834,7.27632991697465
5.54863514033064,7.30788994569723
5.56439830834295,7.29651799348866
5.58016147635525,7.21452139989703
5.59592464436755,7.35966707948065
5.61168781237985,7.35602544951434
5.62745098039216,7.31499465745046
5.64321414840446,7.28855015357388
5.65897731641676,7.33854583244161
5.67474048442907,7.4298989270085
5.69050365244137,7.39057160596514
5.70626682045367,7.3580622089381
5.72202998846598,7.33405791110756
5.73779315647828,7.28982318129247
5.75355632449058,7.284053889396
5.76931949250288,7.33322361641537
5.78508266051519,7.39735643909173
5.80084582852749,7.42661920905207
5.81660899653979,7.38222384421239
5.8323721645521,7.31998521749311
5.8481353325644,7.33260137854411
5.8638985005767,7.38746951397201
5.87966166858901,7.30778647834397
5.89542483660131,7.3390597996558
5.91118800461361,7.39496256930154
5.92695117262591,7.38210970122184
5.94271434063822,7.34278417292978
5.95847750865052,7.3776943165016
5.97424067666282,7.43621990535746
5.99000384467513,7.36551587862634
6.00576701268743,7.33640118640958
6.02153018069973,7.35818076534674
6.03729334871203,7.32221194381112
6.05305651672434,7.3070596093403
6.06881968473664,7.36516490393127
6.08458285274894,7.34428991620193
6.10034602076125,7.33328531113428
6.11610918877355,7.36576687918857
6.13187235678585,7.4067838753314
6.14763552479816,7.35915814099756
6.16339869281046,7.33024173857676
6.17916186082276,7.42650924093585
6.19492502883506,7.44522552795082
6.21068819684737,7.4733217907494
6.22645136485967,7.43262870996276
6.24221453287197,7.3925943216832
6.25797770088428,7.42814068462327
6.27374086889658,7.383367757982
6.28950403690888,7.3586711261441
6.30526720492119,7.38735564174481
6.32103037293349,7.39276770622384
6.33679354094579,7.37294022343894
6.35255670895809,7.44341415158042
6.3683198769704,7.48522717739377
6.3840830449827,7.48061980705293
6.399846212995,7.42744600266783
6.41560938100731,7.39148487504892
6.43137254901961,7.37598690020483
6.44713571703191,7.40945608718754
6.46289888504421,7.43458899731035
6.47866205305652,7.47135983945791
6.49442522106882,7.43800144516441
6.51018838908112,7.46372540461963
6.52595155709343,7.34222505818006
6.54171472510573,7.34882038822404
6.55747789311803,7.39943783581976
6.57324106113034,7.34344705105451
6.58900422914264,7.36238728147187
6.60476739715494,7.43044994447766
6.62053056516724,7.43411426255472
6.63629373317955,7.28199075150462
6.65205690119185,7.37796601522289
6.66782006920415,7.40035313884153
6.68358323721646,7.32389615107342
6.69934640522876,7.31625379361676
6.71510957324106,7.34254359964799
6.73087274125337,7.41923521381001
6.74663590926567,7.36534386295233
6.76239907727797,7.36737398313647
6.77816224529027,7.35577927649689
6.79392541330258,7.33392327607157
6.80968858131488,7.43712780662504
6.82545174932718,7.36962684909372
6.84121491733949,7.3588465894352
6.85697808535179,7.38456533677344
6.87274125336409,7.43297443740957
6.88850442137639,7.47769039952912
6.9042675893887,7.39620039955454
6.920030757401,7.34312063818813
6.9357939254133,7.4366565054329
6.95155709342561,7.42398325822338
6.96732026143791,7.41580917260473
6.98308342945021,7.4386163452679
6.99884659746252,7.48086255018109
7.01460976547482,7.52827758050803
7.03037293348712,7.45793621736083
7.04613610149942,7.41782351980395
7.06189926951173,7.44901802537885
7.07766243752403,7.43087107053541
7.09342560553633,7.35927393402858
7.10918877354864,7.43456916323651
7.12495194156094,7.46543220077903
7.14071510957324,7.4853864328431
7.15647827758554,7.48301554651222
7.17224144559785,7.41571591786669
7.18800461361015,7.46878511664997
7.20376778162245,7.48648139648065
7.21953094963476,7.37747407863845
7.23529411764706,7.31737665963189
7.25105728565936,7.45366184914697
7.26682045367167,7.43234923242256
7.28258362168397,7.32045691263488
7.29834678969627,7.34165583229706
7.31410995770857,7.3305495929678
7.32987312572088,7.30774329931827
7.34563629373318,7.33390614584703
7.36139946174548,7.33199933653794
7.37716262975779,7.34440932934659
7.39292579777009,7.35218316044011
7.40868896578239,7.33379529466206
7.4244521337947,7.27871831975653
7.440215301807,7.33657710401309
7.4559784698193,7.35575975026455
7.4717416378316,7.38157873643081
7.48750480584391,7.31627860544645
7.50326797385621,7.34140606951241
7.51903114186851,7.32174591560475
7.53479430988082,7.30411401363181
7.55055747789312,7.30799169169367
7.56632064590542,7.27540203782178
7.58208381391773,7.30269651368141
7.59784698193003,7.26658424779821
7.61361014994233,7.24096892667237
7.62937331795463,7.27482448524973
7.64513648596694,7.28903748551388
7.66089965397924,7.25185598192925
7.67666282199154,7.25914966727258
7.69242599000385,7.36162423221618
7.70818915801615,7.3271026544882
7.72395232602845,7.39076932040715
7.73971549404075,7.38072809371481
7.75547866205306,7.37780312734997
7.77124183006536,7.33494562380057
7.78700499807766,7.31302534994808
7.80276816608997,7.39481239473483
7.81853133410227,7.32638623485172
7.83429450211457,7.2847380461127
7.85005767012688,7.38890705534147
7.86582083813918,7.28714404104169
7.88158400615148,7.2891463995889
7.89734717416378,7.32655242666662
7.91311034217609,7.3651340967951
7.92887351018839,7.3043008395064
7.94463667820069,7.3542759566514
7.960399846213,7.43369604285245
7.9761630142253,7.45415341999204
7.9919261822376,7.41459525228529
8.0076893502499,7.36979734284386
8.02345251826221,7.33123987147044
8.03921568627451,7.39138341969984
8.05497885428681,7.3879871844591
8.07074202229912,7.39219308869485
8.08650519031142,7.44908312157294
8.10226835832372,7.47430862585753
8.11803152633603,7.38229005124363
8.13379469434833,7.46237651807233
8.14955786236063,7.51225316434715
8.16532103037293,7.45040495998122
8.18108419838524,7.48918340534347
8.19684736639754,7.53937906153487
8.21261053440984,7.55182353657046
8.22837370242214,7.55806073374111
8.24413687043445,7.66170945812163
8.25990003844675,7.65874782525791
8.27566320645905,7.61072759632142
8.29142637447136,7.58125336279755
8.30718954248366,7.60459560385303
8.32295271049596,7.73818641117036
8.33871587850827,7.69811494489937
8.35447904652057,7.7153633818407
8.37024221453287,7.72312561426553
8.38600538254518,7.72153991785077
8.40176855055748,7.7017337483419
8.41753171856978,7.68107026647322
8.43329488658208,7.65259725716648
8.44905805459439,7.7456433507294
8.46482122260669,7.72901902717857
8.48058439061899,7.67237290564475
8.4963475586313,7.71566351254053
8.5121107266436,7.74028781431758
8.5278738946559,7.63240891815621
8.54363706266821,7.693259634058
8.55940023068051,7.73553788227205
8.57516339869281,7.75500612966687
8.59092656670511,7.75177329686819
8.60668973471742,7.72898235525433
8.62245290272972,7.6908057480101
8.63821607074202,7.68706146899033
8.65397923875433,7.58997273807562
8.66974240676663,7.56646979832786
8.68550557477893,7.65656594217994
8.70126874279123,7.73808815765083
8.71703191080354,7.74462725852852
8.73279507881584,7.7182377793742
8.74855824682814,7.80310303273664
8.76432141484045,7.7584227410224
8.78008458285275,7.81194772441638
8.79584775086505,7.79081430461762
8.81161091887735,7.77574778859653
8.82737408688966,7.84081748479376
8.84313725490196,7.72988013221373
8.85890042291426,7.68824599646407
8.87466359092657,7.66218008121958
8.89042675893887,7.78024231298059
8.90618992695117,7.72573874251998
8.92195309496348,7.70032498002129
8.93771626297578,7.71203812355825
8.95347943098808,7.71246931753893
8.96924259900038,7.6795617793308
8.98500576701269,7.67358100895307
9.00076893502499,7.71707675430594
9.01653210303729,7.7177417568337
9.0322952710496,7.60166392146358
9.0480584390619,7.66803867382378
9.0638216070742,7.7785457631075
9.07958477508651,7.71908928007686
9.09534794309881,7.68070507487351
9.11111111111111,7.61636509546769
9.12687427912341,7.64536607099149
9.14263744713572,7.73010327362889
9.15840061514802,7.7297695709935
9.17416378316032,7.69109437462385
9.18992695117263,7.701140659598
9.20569011918493,7.75582017303762
9.22145328719723,7.71659925301577
9.23721645520954,7.67568920002068
9.25297962322184,7.67220368954022
9.26874279123414,7.64297916487455
9.28450595924644,7.61187551353349
9.30026912725875,7.59978714727823
9.31603229527105,7.58923427752659
9.33179546328335,7.68097598700983
9.34755863129566,7.64976234518657
9.36332179930796,7.67157447811773
9.37908496732026,7.78701047531141
9.39484813533256,7.72288838692779
9.41061130334487,7.68147262364117
9.42637447135717,7.68666281360013
9.44213763936947,7.6861221393387
9.45790080738178,7.71303178092307
9.47366397539408,7.70558603763915
9.48942714340638,7.6779227915696
9.50519031141869,7.69252549671804
9.52095347943099,7.65753370152496
9.53671664744329,7.59045040247856
9.55247981545559,7.65848592162356
9.5682429834679,7.7191058243119
9.5840061514802,7.71141394236738
9.5997693194925,7.65634450234633
9.61553248750481,7.67614495802284
9.63129565551711,7.69129947862922
9.64705882352941,7.7223278659895
9.66282199154172,7.74693961555464
9.67858515955402,7.7415036091752
9.69434832756632,7.64197367047818
9.71011149557862,7.6250063965381
9.72587466359093,7.60802583227697
9.74163783160323,7.62518582321774
9.75740099961553,7.62383780508854
9.77316416762784,7.65202920270439
9.78892733564014,7.61699421262032
9.80469050365244,7.6223222012317
9.82045367166474,7.71647203912319
9.83621683967705,7.7205177753952
9.85198000768935,7.57942024711749
9.86774317570165,7.52508029879797
9.88350634371396,7.67140196377295
9.89926951172626,7.67278305413189
9.91503267973856,7.656044973648
9.93079584775086,7.69517455355502
9.94655901576317,7.6145487338088
9.96232218377547,7.64964740445833
9.97808535178777,7.72039981055953
9.99384851980008,7.69223681831412
10.0096116878124,7.67011838838594
10.0253748558247,7.66351147796078
10.041138023837,7.64000449631458
10.0569011918493,7.69474870309563
10.0726643598616,7.66181740641986
10.0884275278739,7.65387278715836
10.1041906958862,7.65073147748234
10.1199538638985,7.64586941910769
10.1357170319108,7.65105348883025
10.1514801999231,7.61824736491013
10.1672433679354,7.59881611031044
10.1830065359477,7.60830163447286
10.19876970396,7.61312252317479
10.2145328719723,7.68307580139812
10.2302960399846,7.68617153829725
10.2460592079969,7.66437388668217
10.2618223760092,7.61142647998483
10.2775855440215,7.65960197794139
10.2933487120338,7.63401211373297
10.3091118800461,7.7350004786468
10.3248750480584,7.64577437219704
10.3406382160707,7.61196693002665
10.356401384083,7.63084581336669
10.3721645520953,7.66999444474811
10.3879277201077,7.70192931462972
10.40369088812,7.62637667634286
10.4194540561323,7.55506261600837
10.4352172241446,7.61495894410201
10.4509803921569,7.59142726587173
10.4667435601692,7.63665195446574
10.4825067281815,7.56347481133778
10.4982698961938,7.51277168906362
10.5140330642061,7.46326259583065
10.5297962322184,7.55654489725913
10.5455594002307,7.6198195753529
10.561322568243,7.62817859372064
10.5770857362553,7.53647508897929
10.5928489042676,7.56199690977496
10.6086120722799,7.53193860278008
10.6243752402922,7.62352937731609
10.6401384083045,7.64933335217124
10.6559015763168,7.59864949518191
10.6716647443291,7.58678447018056
10.6874279123414,7.51971559714208
10.7031910803537,7.50599054586155
10.718954248366,7.57650966612907
10.7347174163783,7.53030661715668
10.7504805843906,7.56673982165215
10.7662437524029,7.65457462797616
10.7820069204152,7.62342517622832
10.7977700884275,7.56668082306484
10.8135332564398,7.57115858293262
10.8292964244521,7.6032980571336
10.8450595924644,7.61331002956324
10.8608227604767,7.58909273957787
10.876585928489,7.628328461012
10.8923490965013,7.61647598051688
10.9081122645136,7.66626215712151
10.923875432526,7.6376699737929
10.9396386005383,7.62118576098788
10.9554017685506,7.5977552008699
10.9711649365629,7.66309890203288
10.9869281045752,7.62065204784404
11.0026912725875,7.58943744519902
11.0184544405998,7.63703705286782
11.0342176086121,7.6618786821373
11.0499807766244,7.62864289446955
11.0657439446367,7.55878527243044
11.081507112649,7.59306348376045
11.0972702806613,7.61835015137063
11.1130334486736,7.52025098111113
11.1287966166859,7.45379107992516
11.1445597846982,7.53253174106043
11.1603229527105,7.59110689350096
11.1760861207228,7.58183473488306
11.1918492887351,7.59392644711931
11.2076124567474,7.58892626562759
11.2233756247597,7.58950826749639
11.239138792772,7.55755651621348
11.2549019607843,7.5323926144643
11.2706651287966,7.57602634772255
11.2864282968089,7.55589980281705
11.3021914648212,7.510992235493
11.3179546328335,7.5031395738673
11.3337178008458,7.44543641334916
11.3494809688581,7.56271522238251
11.3652441368704,7.666364542905
11.3810073048827,7.72756310913543
11.396770472895,7.65283270542797
11.4125336409073,7.58790988049082
11.4282968089196,7.63541230583055
11.4440599769319,7.63692079085306
11.4598231449443,7.62106172063738
11.4755863129566,7.57889321905306
11.4913494809689,7.58209364532173
11.5071126489812,7.61330097175999
11.5228758169935,7.64786783670922
11.5386389850058,7.67014738601667
11.5544021530181,7.54610348840231
11.5701653210304,7.57947737389061
11.5859284890427,7.60118121444479
11.601691657055,7.62206162334686
11.6174548250673,7.61226868880549
11.6332179930796,7.62584546847116
11.6489811610919,7.53670193339259
11.6647443291042,7.4809051506985
11.6805074971165,7.48286194234008
11.6962706651288,7.57215402674742
11.7120338331411,7.56654036096837
11.7277970011534,7.51808194799494
11.7435601691657,7.48923646428196
11.759323337178,7.47240672706726
11.7750865051903,7.41725475838481
11.7908496732026,7.45530235158473
11.8066128412149,7.5089795332049
11.8223760092272,7.47580682642036
11.8381391772395,7.43638939112765
11.8539023452518,7.47881225907881
11.8696655132641,7.39022217627691
11.8854286812764,7.3846566709308
11.9011918492887,7.43585891312519
11.916955017301,7.45341155314091
11.9327181853133,7.41235968847245
11.9484813533256,7.47135997347001
11.9642445213379,7.48807512358472
11.9800076893503,7.52190410695198
11.9957708573626,7.43433105791129
12.0115340253749,7.4100061619783
12.0272971933872,7.48428586356691
12.0430603613995,7.4776853456922
12.0588235294118,7.45488531120578
12.0745866974241,7.45252919104756
12.0903498654364,7.4827541698998
12.1061130334487,7.49330789996421
12.121876201461,7.4819087769429
12.1376393694733,7.4533666513566
12.1534025374856,7.47590777357463
12.1691657054979,7.4586847133626
12.1849288735102,7.40293155559947
12.2006920415225,7.42654661318541
12.2164552095348,7.42806811343465
12.2322183775471,7.44190635065493
12.2479815455594,7.38103271354484
12.2637447135717,7.39737366077361
12.279507881584,7.41223886539849
12.2952710495963,7.38947562575322
12.3110342176086,7.36794802615226
12.3267973856209,7.36178719225863
12.3425605536332,7.35361142559094
12.3583237216455,7.44985963777759
12.3740868896578,7.4428677034673
12.3898500576701,7.4059504887129
12.4056132256824,7.43229750949584
12.4213763936947,7.44010350338962
12.437139561707,7.43416479978248
12.4529027297193,7.40236393325134
12.4686658977316,7.38834407074546
12.4844290657439,7.37875735883722
12.5001922337562,7.39973276779831
12.5159554017686,NA
12.5317185697809,NA
12.5474817377932,NA
12.5632449058055,NA
12.5790080738178,NA
12.5947712418301,NA
12.6105344098424,NA
12.6262975778547,NA
12.642060745867,NA
12.6578239138793,NA
12.6735870818916,NA
12.6893502499039,NA
12.7051134179162,NA
12.7208765859285,NA
12.7366397539408,NA
12.7524029219531,NA
12.7681660899654,NA
12.7839292579777,NA
12.79969242599,NA
12.8154555940023,NA
12.8312187620146,NA
12.8469819300269,NA
12.8627450980392,NA
12.8785082660515,NA
12.8942714340638,NA
12.9100346020761,NA
12.9257977700884,NA
12.9415609381007,NA
12.957324106113,NA
12.9730872741253,NA
12.9888504421376,NA
13.0046136101499,NA
13.0203767781622,NA
13.0361399461745,NA
13.0519031141869,NA
13.0676662821992,NA
13.0834294502115,NA
13.0991926182238,NA
13.1149557862361,NA
13.1307189542484,NA
13.1464821222607,NA
13.162245290273,NA
13.1780084582853,NA
13.1937716262976,NA
13.2095347943099,NA
13.2252979623222,NA
13.2410611303345,NA
13.2568242983468,NA
13.2725874663591,NA
13.2883506343714,NA
13.3041138023837,NA
13.319876970396,NA
13.3356401384083,NA
13.3514033064206,NA
13.3671664744329,NA
13.3829296424452,NA
13.3986928104575,NA
13.4144559784698,NA
13.4302191464821,NA
13.4459823144944,NA
13.4617454825067,NA
13.477508650519,NA
13.4932718185313,NA
13.5090349865436,NA
13.5247981545559,NA
13.5405613225682,NA
13.5563244905805,NA
13.5720876585928,NA
13.5878508266052,NA
13.6036139946175,NA
13.6193771626298,NA
13.6351403306421,NA
13.6509034986544,NA
13.6666666666667,NA
13.682429834679,NA
13.6981930026913,NA
13.7139561707036,NA
13.7297193387159,NA
13.7454825067282,NA
13.7612456747405,NA
13.7770088427528,NA
13.7927720107651,NA
13.8085351787774,NA
13.8242983467897,NA
13.840061514802,NA
13.8558246828143,NA
13.8715878508266,NA
13.8873510188389,NA
13.9031141868512,NA
13.9188773548635,NA
13.9346405228758,NA
13.9504036908881,NA
13.9661668589004,NA
13.9819300269127,NA
13.997693194925,NA
14.0134563629373,NA
14.0292195309496,NA
14.0449826989619,NA
14.0607458669742,NA
14.0765090349865,NA
14.0922722029988,NA
14.1080353710111,NA
14.1237985390235,NA
14.1395617070358,NA
14.1553248750481,NA
14.1710880430604,NA
14.1868512110727,NA
14.202614379085,NA
14.2183775470973,NA
14.2341407151096,NA
14.2499038831219,NA
14.2656670511342,NA
14.2814302191465,NA
14.2971933871588,NA
14.3129565551711,NA
14.3287197231834,NA
14.3444828911957,NA
14.360246059208,7.18117969710767
14.3760092272203,7.17449847959822
14.3917723952326,7.1944155758398
14.4075355632449,7.24554866884982
14.4232987312572,7.11701770645344
14.4390618992695,7.1642521745262
14.4548250672818,7.20763586045837
14.4705882352941,7.19493500398361
14.4863514033064,7.09703366569264
14.5021145713187,7.08608761858474
14.517877739331,7.06784725426001
14.5336409073433,7.05668263550612
14.5494040753556,7.06884460612616
14.5651672433679,7.15947925799957
14.5809304113802,7.12423821536089
14.5966935793925,7.11383617131139
14.6124567474048,7.1329614980024
14.6282199154171,7.099777284699
14.6439830834295,7.09844256712246
14.6597462514418,7.09948272386068
14.6755094194541,7.03856355462685
14.6912725874664,7.02116593427126
14.7070357554787,7.00138688568798
14.722798923491,7.05872231558037
14.7385620915033,7.03209979192777
14.7543252595156,7.05054257019098
14.7700884275279,7.06109811936623
14.7858515955402,7.02949987642331
14.8016147635525,7.10672248523267
14.8173779315648,7.07641476888455
14.8331410995771,6.98196355196579
14.8489042675894,7.0372582925821
14.8646674356017,6.97066014817885
14.880430603614,6.96576199772684
14.8961937716263,6.95574027691718
14.9119569396386,6.96011873903057
14.9277201076509,6.91240149246808
14.9434832756632,6.98093730561082
14.9592464436755,6.91308989290342
14.9750096116878,6.85334611262204
14.9907727797001,6.85605294274725
15.0065359477124,6.86593425725979
15.0222991157247,6.85417480816755
15.038062283737,6.78624387574027
15.0538254517493,6.84268598065278
15.0695886197616,6.8705073264083
15.0853517877739,6.81306831550653
15.1011149557862,6.85535206963213
15.1168781237985,6.88187410674849
15.1326412918108,6.88320821279736
15.1484044598231,6.84383486988199
15.1641676278354,6.77339044339061
15.1799307958478,6.84168033934368
15.1956939638601,6.94395914767692
15.2114571318724,6.89577980735187
15.2272202998847,6.92122447635258
15.242983467897,6.90994151193813
15.2587466359093,6.89476764787683
15.2745098039216,6.73987429587177
15.2902729719339,6.78985826764262
15.3060361399462,6.85289006862588
15.3217993079585,6.88016833380979
15.3375624759708,6.87199526652294
15.3533256439831,6.83382077940046
15.3690888119954,6.81196870470383
15.3848519800077,6.85541043934036
15.40061514802,6.8678316911356
15.4163783160323,6.9251924127823
15.4321414840446,6.84021933301181
15.4479046520569,6.8113128150107
15.4636678200692,6.86063630887779
15.4794309880815,6.84793969396089
15.4951941560938,6.79340833960387
15.5109573241061,6.84834068965954
15.5267204921184,6.8501253656781
15.5424836601307,6.83216908450166
15.558246828143,6.81408708493027
15.5740099961553,6.80603313487232
15.5897731641676,6.76152602476096
15.6055363321799,6.79433034754715
15.6212995001922,6.79412355044493
15.6370626682045,6.71319480394663
15.6528258362168,6.69632777593684
15.6685890042291,6.68776109105967
15.6843521722414,6.63725053556545
15.7001153402537,6.66368208180489
15.7158785082661,6.69566740323433
15.7316416762784,6.67076243634351
15.7474048442907,6.6361477502949
15.763168012303,6.625603395589
15.7789311803153,6.62284215705403
15.7946943483276,6.60358001344291
15.8104575163399,6.56445916429888
15.8262206843522,6.51290801881154
15.8419838523645,6.49322087483507
15.8577470203768,6.55683687746966
15.8735101883891,6.6068897247498
15.8892733564014,6.5363744545786
15.9050365244137,6.50694440923045
15.920799692426,6.50629835008956
15.9365628604383,6.53167295851795
15.9523260284506,6.50380427985556
15.9680891964629,6.48274603467742
15.9838523644752,6.3838406234217
15.9996155324875,6.34314359199951
16.0153787004998,6.40462359409239
16.0311418685121,6.39538892846149
16.0469050365244,6.35507704694858
16.0626682045367,6.31162886029652
16.078431372549,6.38279465530783
16.0941945405613,6.3691992430905
16.1099577085736,6.34020544329105
16.1257208765859,6.3247194400289
16.1414840445982,6.29795982127149
16.1572472126105,6.22293859460563
16.1730103806228,6.19550282519945
16.1887735486351,6.3049882478897
16.2045367166474,6.30921240729908
16.2202998846597,6.25760645580197
16.2360630526721,6.14246588142527
16.2518262206844,6.19478666280443
16.2675893886967,6.19492687105351
16.283352556709,6.17909547257082
16.2991157247213,6.19506328979683
16.3148788927336,6.11872481584073
16.3306420607459,6.13157784229262
16.3464052287582,6.1222504816505
16.3621683967705,6.13332354171385
16.3779315647828,6.0629418093664
16.3936947327951,6.05857227244216
16.4094579008074,6.08141293658426
16.4252210688197,6.08695458783105
16.440984236832,6.07759499193514
16.4567474048443,6.14076715143727
16.4725105728566,6.08348463719117
16.4882737408689,6.05612885644519
16.5040369088812,6.09709502210255
16.5198000768935,6.19894648509063
16.5355632449058,6.12124596590859
16.5513264129181,6.05874103314248
16.5670895809304,6.0333736478474
16.5828527489427,6.10990485411251
16.598615916955,6.09370794105511
16.6143790849673,6.06975278389074
16.6301422529796,6.05581830393233
16.6459054209919,6.05360602550626
16.6616685890042,6.06067683753719
16.6774317570165,6.12432583257283
16.6931949250288,6.11420688741404
16.7089580930411,6.14432384821418
16.7247212610534,6.10194883841269
16.7404844290657,6.08694392887141
16.756247597078,6.10745321313329
16.7720107650904,6.07298541465182
16.7877739331027,6.11260648969859
16.803537101115,6.11597366563211
16.8193002691273,6.08292012744458
16.8350634371396,6.0792005936084
16.8508266051519,6.13853318014743
16.8665897731642,6.2016584588692
16.8823529411765,6.16453788528859
16.8981161091888,6.12923298399012
16.9138792772011,6.15504547455298
16.9296424452134,6.07800202885567
